證券名稱,簡稱,日期,外資總投資股數,個股買賣超股數,外資總投資比率%-TSE,流通在外股數-TEJ
2330   ,台積電       ,20141126, 20073390,     3448,  77.41, 25929530
2330   ,台積電       ,20141127, 20077775,     9291,  77.43, 25929530
2330   ,台積電       ,20141128, 20088041,    10564,  77.47, 25929593
2330   ,台積電       ,20141201, 20085565,    -2711,  77.46, 25929593
2330   ,台積電       ,20141202, 20090738,     5173,  77.48, 25929593
2330   ,台積電       ,20141203, 20082047,    -7746,  77.44, 25929593
2330   ,台積電       ,20141204, 20081161,     8099,  77.44, 25929593
2330   ,台積電       ,20141205, 20073533,    -7439,  77.41, 25929593
2330   ,台積電       ,20141208, 20072415,     1040,  77.41, 25929593
2330   ,台積電       ,20141209, 20079477,     7163,  77.43, 25929593
2330   ,台積電       ,20141210, 20064012,   -15464,  77.37, 25929593
2330   ,台積電       ,20141211, 20055286,    -7089,  77.34, 25929593
2330   ,台積電       ,20141212, 20044797,   -10643,  77.30, 25929593
2330   ,台積電       ,20141215, 20056232,    11436,  77.34, 25929593
2330   ,台積電       ,20141216, 20036036,   -20196,  77.27, 25929593
2330   ,台積電       ,20141217, 19997465,   -37974,  77.12, 25929593
2330   ,台積電       ,20141218, 19975561,   -21016,  77.03, 25929593
2330   ,台積電       ,20141219, 19995077,    17125,  77.11, 25929593
2330   ,台積電       ,20141222, 20007171,    12982,  77.16, 25929593
2330   ,台積電       ,20141223, 20008592,     1372,  77.16, 25929593
2330   ,台積電       ,20141224, 20009839,     3181,  77.17, 25929593
2330   ,台積電       ,20141225, 20009860,       21,  77.17, 25929593
2330   ,台積電       ,20141226, 20016984,     7124,  77.19, 25929593
2330   ,台積電       ,20141227, 20016967,      -17,  77.19, 25929593
2330   ,台積電       ,20141229, 20038966,    21999,  77.28, 25929593
2330   ,台積電       ,20141230, 20041428,     2431,  77.29, 25929593
2330   ,台積電       ,20141231, 20046539,     5081,  77.31, 25929662
2330   ,台積電       ,20150105, 20050364,     3685,  77.32, 25929662
2330   ,台積電       ,20150106, 20013287,   -37077,  77.18, 25929662
2330   ,台積電       ,20150107, 20014812,     1525,  77.18, 25929662
2330   ,台積電       ,20150108, 20023409,     7797,  77.22, 25929662
2330   ,台積電       ,20150109, 19991382,   -32026,  77.09, 25929662
2330   ,台積電       ,20150112, 19981023,   -10360,  77.05, 25929662
2330   ,台積電       ,20150113, 19972944,    -8079,  77.02, 25929662
2330   ,台積電       ,20150114, 19948146,   -24794,  76.93, 25929662
2330   ,台積電       ,20150115, 19949173,       77,  76.93, 25929662
2330   ,台積電       ,20150116, 19962025,    12799,  76.98, 25929662
2330   ,台積電       ,20150119, 19991213,    29095,  77.09, 25929662
2330   ,台積電       ,20150120, 19994221,    10083,  77.11, 25929662
2330   ,台積電       ,20150121, 20047980,    53878,  77.31, 25929662
2330   ,台積電       ,20150122, 20065137,    17467,  77.38, 25929662
2330   ,台積電       ,20150123, 20119711,    53385,  77.59, 25929662
2330   ,台積電       ,20150126, 20143623,    22724,  77.68, 25929662
2330   ,台積電       ,20150127, 20167700,    32778,  77.77, 25929662
2330   ,台積電       ,20150128, 20187707,    19307,  77.85, 25929662
2330   ,台積電       ,20150129, 20186254,    -1513,  77.85, 25929662
2330   ,台積電       ,20150130, 20176115,   -10170,  77.81, 25929962
2330   ,台積電       ,20150202, 20183603,     4954,  77.84, 25929962
2330   ,台積電       ,20150203, 20190109,     5476,  77.86, 25929962
2330   ,台積電       ,20150204, 20198727,     7472,  77.89, 25929962
2330   ,台積電       ,20150205, 20193077,    -5590,  77.87, 25929962
2330   ,台積電       ,20150206, 20191046,    -1277,  77.86, 25929962
2330   ,台積電       ,20150209, 20188240,    -2807,  77.85, 25929962
2330   ,台積電       ,20150210, 20189956,     1716,  77.86, 25929962
2330   ,台積電       ,20150211, 20215923,    25967,  77.96, 25929962
2330   ,台積電       ,20150212, 20227037,    11144,  78.00, 25929962
2330   ,台積電       ,20150213, 20237744,    10709,  78.04, 25929962
2330   ,台積電       ,20150224, 20249093,    11348,  78.09, 25929962
2330   ,台積電       ,20150225, 20273039,    22167,  78.18, 25929962
2330   ,台積電       ,20150226, 20281452,     8412,  78.21, 25930043
2330   ,台積電       ,20150302, 20273837,    -7614,  78.18, 25930043
2330   ,台積電       ,20150303, 20274789,      852,  78.19, 25930043
2330   ,台積電       ,20150304, 20277554,     2764,  78.20, 25930043
2330   ,台積電       ,20150305, 20281650,     2413,  78.21, 25930043
2330   ,台積電       ,20150306, 20276443,    -7018,  78.19, 25930043
2330   ,台積電       ,20150309, 20237396,   -38434,  78.04, 25930043
2330   ,台積電       ,20150310, 20205476,   -31923,  77.92, 25930043
2330   ,台積電       ,20150311, 20194863,   -10693,  77.88, 25930043
2330   ,台積電       ,20150312, 20191653,    -3210,  77.87, 25930043
2330   ,台積電       ,20150313, 20188719,    -5934,  77.86, 25930043
2330   ,台積電       ,20150316, 20177825,   -10694,  77.81, 25930043
2330   ,台積電       ,20150317, 20186584,     8140,  77.85, 25930043
2330   ,台積電       ,20150318, 20210863,    22040,  77.94, 25930043
2330   ,台積電       ,20150319, 20214078,     3769,  77.95, 25930043
2330   ,台積電       ,20150320, 20215999,      141,  77.96, 25930043
2330   ,台積電       ,20150323, 20222650,     6740,  77.99, 25930043
2330   ,台積電       ,20150324, 20218993,    -3658,  77.97, 25930043
2330   ,台積電       ,20150325, 20212888,    -6105,  77.95, 25930043
2330   ,台積電       ,20150326, 20144937,   -67851,  77.69, 25930043
2330   ,台積電       ,20150327, 20082009,   -68227,  77.44, 25930043
2330   ,台積電       ,20150330, 20046884,   -35126,  77.31, 25930043
2330   ,台積電       ,20150331, 20029262,   -18339,  77.24, 25930302
2330   ,台積電       ,20150401, 20014023,   -13460,  77.18, 25930302
2330   ,台積電       ,20150402, 20022083,     3960,  77.21, 25930302
2330   ,台積電       ,20150407, 20019205,    -5189,  77.20, 25930302
2330   ,台積電       ,20150408, 20010153,   -11652,  77.17, 25930302
2330   ,台積電       ,20150409, 20003421,    -7050,  77.14, 25930302
2330   ,台積電       ,20150410, 20005222,     3756,  77.15, 25930302
2330   ,台積電       ,20150413, 19996116,    -9382,  77.11, 25930302
2330   ,台積電       ,20150414, 19972917,   -23355,  77.02, 25930302
2330   ,台積電       ,20150415, 19931286,   -40331,  76.86, 25930302
2330   ,台積電       ,20150416, 19942535,    11249,  76.91, 25930302
2330   ,台積電       ,20150417, 19906849,   -35732,  76.77, 25930302
2330   ,台積電       ,20150420, 19897855,    -8871,  76.73, 25930302
2330   ,台積電       ,20150421, 19889925,    -8372,  76.70, 25930302
2330   ,台積電       ,20150422, 19888588,      625,  76.70, 25930302
2330   ,台積電       ,20150423, 19904210,    15470,  76.76, 25930302
2330   ,台積電       ,20150424, 19992834,    88817,  77.10, 25930302
2330   ,台積電       ,20150427, 20018463,    25675,  77.20, 25930302
2330   ,台積電       ,20150428, 20031834,    13233,  77.25, 25930302
2330   ,台積電       ,20150429, 20029899,    -1665,  77.24, 25930302
2330   ,台積電       ,20150430, 20014139,   -14490,  77.18, 25930380
2330   ,台積電       ,20150504, 20012321,    -2418,  77.18, 25930380
2330   ,台積電       ,20150505, 20006208,    -5343,  77.15, 25930380
2330   ,台積電       ,20150506, 20000397,    -4789,  77.13, 25930380
2330   ,台積電       ,20150507, 19998769,    -1859,  77.12, 25930380
2330   ,台積電       ,20150508, 19997279,     -192,  77.12, 25930380
2330   ,台積電       ,20150511, 20001669,     4459,  77.13, 25930380
2330   ,台積電       ,20150512, 20000676,    -1180,  77.13, 25930380
2330   ,台積電       ,20150513, 20003198,     1660,  77.14, 25930380
2330   ,台積電       ,20150514, 19998710,    -4455,  77.12, 25930380
2330   ,台積電       ,20150515, 20000870,     2084,  77.13, 25930380
2330   ,台積電       ,20150518, 19998796,     -940,  77.12, 25930380
2330   ,台積電       ,20150519, 19999896,     -893,  77.12, 25930380
2330   ,台積電       ,20150520, 20000062,      164,  77.12, 25930380
2330   ,台積電       ,20150521, 19993467,    -6607,  77.10, 25930380
2330   ,台積電       ,20150522, 19986763,    -8669,  77.07, 25930380
2330   ,台積電       ,20150525, 19987069,      306,  77.07, 25930380
2330   ,台積電       ,20150526, 19988824,      877,  77.08, 25930380
2330   ,台積電       ,20150527, 19978089,   -11914,  77.04, 25930380
2330   ,台積電       ,20150528, 19980570,     1474,  77.05, 25930380
2330   ,台積電       ,20150529, 19977062,    -6628,  77.04, 25930380
2330   ,台積電       ,20150601, 19958531,   -17205,  76.96, 25930380
2330   ,台積電       ,20150602, 19952684,    -5847,  76.94, 25930380
2330   ,台積電       ,20150603, 19947452,    -1142,  76.92, 25930380
2330   ,台積電       ,20150604, 19934948,   -22844,  76.87, 25930380
2330   ,台積電       ,20150605, 19921557,   -13391,  76.82, 25930380
2330   ,台積電       ,20150608, 19892784,   -28773,  76.71, 25930380
2330   ,台積電       ,20150609, 19883529,    -8121,  76.68, 25930380
2330   ,台積電       ,20150610, 19866624,   -14453,  76.61, 25930380
2330   ,台積電       ,20150611, 19865257,    -1555,  76.60, 25930380
2330   ,台積電       ,20150612, 19843937,    -9520,  76.52, 25930380
2330   ,台積電       ,20150615, 19810940,    -9303,  76.40, 25930380
2330   ,台積電       ,20150616, 19799268,   -10674,  76.35, 25930380
2330   ,台積電       ,20150617, 19790753,    -6581,  76.32, 25930380
2330   ,台積電       ,20150618, 19779742,   -11080,  76.28, 25930380
2330   ,台積電       ,20150622, 19748490,    -8331,  76.15, 25930380
2330   ,台積電       ,20150623, 19725538,     2084,  76.07, 25930380
2330   ,台積電       ,20150624, 19693669,     1356,  75.94, 25930380
2330   ,台積電       ,20150625, 19687707,    19630,  75.92, 25930380
2330   ,台積電       ,20150626, 19668998,    11716,  75.85, 25930380
2330   ,台積電       ,20150629, 19639651,   -19193,  75.73, 25930380
2330   ,台積電       ,20150630, 19637656,      -67,  75.73, 25930380
2330   ,台積電       ,20150701, 19635886,    -5688,  75.72, 25930380
2330   ,台積電       ,20150702, 19635911,        5,  75.72, 25930380
2330   ,台積電       ,20150703, 19637202,     1203,  75.73, 25930380
2330   ,台積電       ,20150706, 19631836,    -6146,  75.70, 25930380
2330   ,台積電       ,20150707, 19629856,    -1970,  75.70, 25930380
2330   ,台積電       ,20150708, 19618127,   -11516,  75.65, 25930380
2330   ,台積電       ,20150709, 19600283,   -22267,  75.58, 25930380
2330   ,台積電       ,20150713, 19598336,    -7220,  75.58, 25930380
2330   ,台積電       ,20150714, 19606805,     -823,  75.61, 25930380
2330   ,台積電       ,20150715, 19602570,    -1112,  75.59, 25930380
2330   ,台積電       ,20150716, 19593146,    -9068,  75.56, 25930380
2330   ,台積電       ,20150717, 19617919,    22873,  75.65, 25930380
2330   ,台積電       ,20150720, 19626628,     7025,  75.68, 25930380
2330   ,台積電       ,20150721, 19631982,     5354,  75.71, 25930380
2330   ,台積電       ,20150722, 19628121,    -3862,  75.69, 25930380
2330   ,台積電       ,20150723, 19613425,   -14202,  75.63, 25930380
2330   ,台積電       ,20150724, 19612731,    -3414,  75.63, 25930380
2330   ,台積電       ,20150727, 19593603,   -19128,  75.56, 25930380
2330   ,台積電       ,20150728, 19582325,   -14380,  75.51, 25930380
2330   ,台積電       ,20150729, 19599337,     7401,  75.58, 25930380
2330   ,台積電       ,20150730, 19616066,    12378,  75.64, 25930380
2330   ,台積電       ,20150731, 19626946,     6334,  75.69, 25930380
2330   ,台積電       ,20150803, 19622631,   -15416,  75.67, 25930380
2330   ,台積電       ,20150804, 19626217,    -1733,  75.68, 25930380
2330   ,台積電       ,20150805, 19613058,   -13270,  75.63, 25930380
2330   ,台積電       ,20150806, 19612556,     -530,  75.63, 25930380
2330   ,台積電       ,20150807, 19604650,    -8121,  75.60, 25930380
2330   ,台積電       ,20150810, 19601539,    -7136,  75.59, 25930380
2330   ,台積電       ,20150811, 19626928,    22282,  75.69, 25930380
2330   ,台積電       ,20150812, 19617237,   -10024,  75.65, 25930380
2330   ,台積電       ,20150813, 19612358,     1871,  75.63, 25930380
2330   ,台積電       ,20150814, 19629992,    -4308,  75.70, 25930380
2330   ,台積電       ,20150817, 19640657,     1710,  75.74, 25930380
2330   ,台積電       ,20150818, 19651416,     7399,  75.78, 25930380
2330   ,台積電       ,20150819, 19647077,    -4753,  75.76, 25930380
2330   ,台積電       ,20150820, 19646730,    -4537,  75.76, 25930380
2330   ,台積電       ,20150821, 19634897,   -13678,  75.72, 25930380
2330   ,台積電       ,20150824, 19641233,     2568,  75.74, 25930380
2330   ,台積電       ,20150825, 19667421,    20934,  75.84, 25930380
2330   ,台積電       ,20150826, 19656077,   -10699,  75.80, 25930380
2330   ,台積電       ,20150827, 19653857,    -2343,  75.79, 25930380
2330   ,台積電       ,20150828, 19650744,     -666,  75.78, 25930380
2330   ,台積電       ,20150831, 19660971,     9274,  75.82, 25930380
2330   ,台積電       ,20150901, 19653335,    -9944,  75.79, 25930380
2330   ,台積電       ,20150902, 19662531,     5746,  75.82, 25930380
2330   ,台積電       ,20150903, 19659791,     7013,  75.81, 25930380
2330   ,台積電       ,20150904, 19675240,      -29,  75.87, 25930380
2330   ,台積電       ,20150907, 19671951,    -1545,  75.86, 25930380
2330   ,台積電       ,20150908, 19675047,    -1840,  75.87, 25930380
2330   ,台積電       ,20150909, 19710209,    34832,  76.01, 25930380
2330   ,台積電       ,20150910, 19699533,   -10676,  75.97, 25930380
2330   ,台積電       ,20150911, 19704713,     5180,  75.99, 25930380
2330   ,台積電       ,20150914, 19703831,     1496,  75.98, 25930380
2330   ,台積電       ,20150915, 19698821,    -3397,  75.96, 25930380
2330   ,台積電       ,20150916, 19719476,    20665,  76.04, 25930380
2330   ,台積電       ,20150917, 19738037,    18619,  76.11, 25930380
2330   ,台積電       ,20150918, 19745243,     7206,  76.14, 25930380
2330   ,台積電       ,20150921, 19744119,    -1124,  76.14, 25930380
2330   ,台積電       ,20150922, 19741910,     1487,  76.13, 25930380
2330   ,台積電       ,20150923, 19724211,   -21084,  76.06, 25930380
2330   ,台積電       ,20150924, 19727289,     6651,  76.07, 25930380
2330   ,台積電       ,20150925, 19732510,      654,  76.09, 25930380
2330   ,台積電       ,20150930, 19751738,    19362,  76.17, 25930380
2330   ,台積電       ,20151001, 19768283,    18966,  76.23, 25930380
2330   ,台積電       ,20151002, 19767427,     -715,  76.23, 25930380
2330   ,台積電       ,20151005, 19765840,    -1601,  76.22, 25930380
2330   ,台積電       ,20151006, 19773854,     2733,  76.25, 25930380
2330   ,台積電       ,20151007, 19795643,    20709,  76.34, 25930380
2330   ,台積電       ,20151008, 19809464,    13850,  76.39, 25930380
2330   ,台積電       ,20151012, 19819983,    10521,  76.43, 25930380
2330   ,台積電       ,20151013, 19827953,     7895,  76.46, 25930380
2330   ,台積電       ,20151014, 19820241,    -5158,  76.43, 25930380
2330   ,台積電       ,20151015, 19843338,    23068,  76.52, 25930380
2330   ,台積電       ,20151016, 19841024,    -2341,  76.51, 25930380
2330   ,台積電       ,20151019, 19853543,     8562,  76.56, 25930380
2330   ,台積電       ,20151020, 19868611,    14143,  76.62, 25930380
2330   ,台積電       ,20151021, 19882125,     8802,  76.67, 25930380
2330   ,台積電       ,20151022, 19884502,     2677,  76.68, 25930380
2330   ,台積電       ,20151023, 19904714,    17978,  76.76, 25930380
2330   ,台積電       ,20151026, 19914881,     9629,  76.80, 25930380
2330   ,台積電       ,20151027, 19922547,     5989,  76.83, 25930380
2330   ,台積電       ,20151028, 19917977,    -2310,  76.81, 25930380
2330   ,台積電       ,20151029, 19915669,    -2308,  76.80, 25930380
2330   ,台積電       ,20151030, 19916337,       45,  76.80, 25930380
2330   ,台積電       ,20151102, 19921334,     4818,  76.82, 25930380
2330   ,台積電       ,20151103, 19939344,    19181,  76.89, 25930380
2330   ,台積電       ,20151104, 19990156,    50802,  77.09, 25930380
2330   ,台積電       ,20151105, 19995520,     5291,  77.11, 25930380
2330   ,台積電       ,20151106, 19987918,    -7602,  77.08, 25930380
2330   ,台積電       ,20151109, 19996117,     8199,  77.11, 25930380
2330   ,台積電       ,20151110, 19988475,    -7657,  77.08, 25930380
2330   ,台積電       ,20151111, 19978564,    -9238,  77.04, 25930380
2330   ,台積電       ,20151112, 19979370,      756,  77.05, 25930380
2330   ,台積電       ,20151113, 19970812,    -7385,  77.01, 25930380
2330   ,台積電       ,20151116, 19959549,   -12236,  76.97, 25930380
2330   ,台積電       ,20151117, 19962369,     4527,  76.98, 25930380
2330   ,台積電       ,20151118, 19956720,    -5649,  76.96, 25930380
2330   ,台積電       ,20151119, 19963706,     6962,  76.98, 25930380
2330   ,台積電       ,20151120, 19970315,     6526,  77.01, 25930380
2330   ,台積電       ,20151123, 19974947,     3469,  77.03, 25930380
2330   ,台積電       ,20151124, 19971797,      899,  77.02, 25930380
2330   ,台積電       ,20151125, 19974916,     3044,  77.03, 25930380
2330   ,台積電       ,20151126, 19985447,    10315,  77.07, 25930380
2330   ,台積電       ,20151127, 19977689,    -7575,  77.04, 25930380
2330   ,台積電       ,20151130, 19957146,   -21143,  76.96, 25930380
2330   ,台積電       ,20151201, 19974186,    16980,  77.03, 25930380
2330   ,台積電       ,20151202, 19981768,     7522,  77.05, 25930380
2330   ,台積電       ,20151203, 19981082,     1429,  77.05, 25930380
2330   ,台積電       ,20151204, 19970825,   -10257,  77.01, 25930380
2330   ,台積電       ,20151207, 19986917,    16149,  77.07, 25930380
2330   ,台積電       ,20151208, 19980877,    -6040,  77.05, 25930380
2330   ,台積電       ,20151209, 19972675,    -8203,  77.02, 25930380
2330   ,台積電       ,20151210, 19962638,   -10297,  76.98, 25930380
2330   ,台積電       ,20151211, 19957024,    -7060,  76.96, 25930380
2330   ,台積電       ,20151214, 19955710,    -1364,  76.95, 25930380
2330   ,台積電       ,20151215, 19950994,    -1834,  76.94, 25930380
2330   ,台積電       ,20151216, 19990191,    39197,  77.09, 25930380
2330   ,台積電       ,20151217, 20006479,    16089,  77.15, 25930380
2330   ,台積電       ,20151218, 20011797,     5524,  77.17, 25930380
2330   ,台積電       ,20151221, 20006640,    -4220,  77.15, 25930380
2330   ,台積電       ,20151222, 20008930,     2304,  77.16, 25930380
2330   ,台積電       ,20151223, 20012014,     3083,  77.17, 25930380
2330   ,台積電       ,20151224, 20016455,     4442,  77.19, 25930380
2330   ,台積電       ,20151225, 20019349,     2844,  77.20, 25930380
2330   ,台積電       ,20151228, 20023585,     4191,  77.22, 25930380
2330   ,台積電       ,20151229, 20019668,     -933,  77.20, 25930380
2330   ,台積電       ,20151230, 20020177,      509,  77.20, 25930380
2330   ,台積電       ,20151231, 20021093,     1405,  77.21, 25930380
2330   ,台積電       ,20160104, 20001578,   -20539,  77.13, 25930380
2330   ,台積電       ,20160105, 19995674,    -5965,  77.11, 25930380
2330   ,台積電       ,20160106, 19982017,   -16091,  77.06, 25930380
2330   ,台積電       ,20160107, 19961722,   -17956,  76.98, 25930380
2330   ,台積電       ,20160108, 19961221,     -980,  76.98, 25930380
2330   ,台積電       ,20160111, 19959611,    -3258,  76.97, 25930380
2330   ,台積電       ,20160112, 19949938,    -7471,  76.93, 25930380
2330   ,台積電       ,20160113, 19958540,     6602,  76.96, 25930380
2330   ,台積電       ,20160114, 19954456,    -4136,  76.95, 25930380
2330   ,台積電       ,20160115, 19981560,    24789,  77.05, 25930380
2330   ,台積電       ,20160118, 19979308,     -177,  77.04, 25930380
2330   ,台積電       ,20160119, 19979805,      383,  77.05, 25930380
2330   ,台積電       ,20160120, 19971245,    -4053,  77.01, 25930380
2330   ,台積電       ,20160121, 19970123,      481,  77.01, 25930380
2330   ,台積電       ,20160122, 19979484,    10551,  77.05, 25930380
2330   ,台積電       ,20160125, 19986842,     7152,  77.07, 25930380
2330   ,台積電       ,20160126, 19983159,    -2593,  77.06, 25930380
2330   ,台積電       ,20160127, 19985289,     4230,  77.07, 25930380
2330   ,台積電       ,20160128, 19996896,    10733,  77.11, 25930380
2330   ,台積電       ,20160129, 20016786,    19856,  77.19, 25930380
2330   ,台積電       ,20160130, 20021020,     4234,  77.21, 25930380
2330   ,台積電       ,20160201, 20043554,    27193,  77.29, 25930380
2330   ,台積電       ,20160202, 20045667,     2437,  77.30, 25930380
2330   ,台積電       ,20160203, 20077479,    33449,  77.42, 25930380
2330   ,台積電       ,20160215, 20078464,      975,  77.43, 25930380
2330   ,台積電       ,20160216, 20096496,    17005,  77.50, 25930380
2330   ,台積電       ,20160217, 20110548,    14081,  77.55, 25930380
2330   ,台積電       ,20160218, 20143929,    35431,  77.68, 25930380
2330   ,台積電       ,20160219, 20154677,    10748,  77.72, 25930380
2330   ,台積電       ,20160222, 20170489,    14701,  77.78, 25930380
2330   ,台積電       ,20160223, 20173403,     1794,  77.79, 25930380
2330   ,台積電       ,20160224, 20176379,     1154,  77.80, 25930380
2330   ,台積電       ,20160225, 20191131,    14593,  77.86, 25930380
2330   ,台積電       ,20160226, 20197766,     5514,  77.89, 25930380
2330   ,台積電       ,20160301, 20205482,     8436,  77.92, 25930380
2330   ,台積電       ,20160302, 20221262,    14371,  77.98, 25930380
2330   ,台積電       ,20160303, 20238046,    16359,  78.04, 25930380
2330   ,台積電       ,20160304, 20239143,     -264,  78.05, 25930380
2330   ,台積電       ,20160307, 20239120,      -23,  78.05, 25930380
2330   ,台積電       ,20160308, 20244714,     6524,  78.07, 25930380
2330   ,台積電       ,20160309, 20257825,    12207,  78.12, 25930380
2330   ,台積電       ,20160310, 20272174,    14101,  78.17, 25930380
2330   ,台積電       ,20160311, 20288152,    15092,  78.24, 25930380
2330   ,台積電       ,20160314, 20306723,    18571,  78.31, 25930380
2330   ,台積電       ,20160315, 20315442,     7167,  78.34, 25930380
2330   ,台積電       ,20160316, 20329285,    13672,  78.39, 25930380
2330   ,台積電       ,20160317, 20360615,    30791,  78.52, 25930380
2330   ,台積電       ,20160318, 20391667,    26231,  78.64, 25930380
2330   ,台積電       ,20160321, 20404727,    12602,  78.69, 25930380
2330   ,台積電       ,20160322, 20411820,     4414,  78.71, 25930380
2330   ,台積電       ,20160323, 20422820,    10884,  78.76, 25930380
2330   ,台積電       ,20160324, 20427503,     5502,  78.77, 25930380
2330   ,台積電       ,20160325, 20427753,     1451,  78.77, 25930380
2330   ,台積電       ,20160328, 20435819,     7824,  78.81, 25930380
2330   ,台積電       ,20160329, 20441396,     5577,  78.83, 25930380
2330   ,台積電       ,20160330, 20458050,    14812,  78.89, 25930380
2330   ,台積電       ,20160331, 20467750,     7987,  78.93, 25930380
2330   ,台積電       ,20160401, 20470191,    -5721,  78.94, 25930380
2330   ,台積電       ,20160406, 20454840,   -15351,  78.88, 25930380
2330   ,台積電       ,20160407, 20450644,    -4196,  78.86, 25930380
2330   ,台積電       ,20160408, 20449130,     -474,  78.86, 25930380
2330   ,台積電       ,20160411, 20444736,    -4345,  78.84, 25930380
2330   ,台積電       ,20160412, 20440840,    -2181,  78.82, 25930380
2330   ,台積電       ,20160413, 20463495,    22645,  78.91, 25930380
2330   ,台積電       ,20160414, 20464125,     7137,  78.91, 25930380
2330   ,台積電       ,20160415, 20463403,    -3566,  78.91, 25930380
2330   ,台積電       ,20160418, 20458223,    -5190,  78.89, 25930380
2330   ,台積電       ,20160419, 20453655,    -4567,  78.87, 25930380
2330   ,台積電       ,20160420, 20443488,   -10636,  78.83, 25930380
2330   ,台積電       ,20160421, 20454766,    11167,  78.88, 25930380
2330   ,台積電       ,20160422, 20462386,     7473,  78.91, 25930380
2330   ,台積電       ,20160425, 20464481,     2191,  78.92, 25930380
2330   ,台積電       ,20160426, 20464792,     1289,  78.92, 25930380
2330   ,台積電       ,20160427, 20458357,    -6659,  78.89, 25930380
2330   ,台積電       ,20160428, 20445606,   -16298,  78.84, 25930380
2330   ,台積電       ,20160429, 20414481,   -28497,  78.72, 25930380
2330   ,台積電       ,20160503, 20365958,   -47307,  78.54, 25930380
2330   ,台積電       ,20160504, 20339026,   -26842,  78.43, 25930380
2330   ,台積電       ,20160505, 20320578,   -13866,  78.36, 25930380
2330   ,台積電       ,20160506, 20313305,    -6136,  78.33, 25930380
2330   ,台積電       ,20160509, 20301844,   -10303,  78.29, 25930380
2330   ,台積電       ,20160510, 20290570,    -8877,  78.25, 25930380
2330   ,台積電       ,20160511, 20274474,   -16585,  78.18, 25930380
2330   ,台積電       ,20160512, 20266811,    -7228,  78.15, 25930380
2330   ,台積電       ,20160513, 20233315,   -33496,  78.02, 25930380
2330   ,台積電       ,20160516, 20222670,    -9748,  77.98, 25930380
2330   ,台積電       ,20160517, 20212595,    -7860,  77.94, 25930380
2330   ,台積電       ,20160518, 20207607,    -5937,  77.93, 25930380
2330   ,台積電       ,20160519, 20200628,    -6980,  77.90, 25930380
2330   ,台積電       ,20160520, 20206449,     6172,  77.92, 25930380
2330   ,台積電       ,20160523, 20245965,    13388,  78.07, 25930380
2330   ,台積電       ,20160524, 20239336,    -5507,  78.05, 25930380
2330   ,台積電       ,20160525, 20252383,    12363,  78.10, 25930380
2330   ,台積電       ,20160526, 20257894,     4087,  78.12, 25930380
2330   ,台積電       ,20160527, 20262926,     5756,  78.14, 25930380
2330   ,台積電       ,20160530, 20286715,    18645,  78.23, 25930380
2330   ,台積電       ,20160531, 20293972,     8535,  78.26, 25930380
2330   ,台積電       ,20160601, 20307915,    13012,  78.31, 25930380
2330   ,台積電       ,20160602, 20314166,     6857,  78.34, 25930380
2330   ,台積電       ,20160603, 20330064,    16979,  78.40, 25930380
2330   ,台積電       ,20160604, 20329588,      752,  78.40, 25930380
2330   ,台積電       ,20160606, 20338133,    11302,  78.43, 25930380
2330   ,台積電       ,20160607, 20354566,    17830,  78.49, 25930380
2330   ,台積電       ,20160608, 20374822,    19134,  78.57, 25930380
2330   ,台積電       ,20160613, 20367693,    -8881,  78.54, 25930380
2330   ,台積電       ,20160614, 20369864,     3633,  78.55, 25930380
2330   ,台積電       ,20160615, 20376458,     5152,  78.58, 25930380
2330   ,台積電       ,20160616, 20365934,   -10653,  78.54, 25930380
2330   ,台積電       ,20160617, 20374298,     7676,  78.57, 25930380
2330   ,台積電       ,20160620, 20369404,     -366,  78.55, 25930380
2330   ,台積電       ,20160621, 20383412,    11665,  78.60, 25930380
2330   ,台積電       ,20160622, 20380639,     4326,  78.59, 25930380
2330   ,台積電       ,20160623, 20382466,     1827,  78.60, 25930380
2330   ,台積電       ,20160624, 20345131,   -39336,  78.46, 25930380
2330   ,台積電       ,20160627, 20346486,     6304,  78.46, 25930380
2330   ,台積電       ,20160628, 20360166,    13679,  78.51, 25930380
2330   ,台積電       ,20160629, 20375214,    14989,  78.57, 25930380
2330   ,台積電       ,20160630, 20400408,    25195,  78.67, 25930380
2330   ,台積電       ,20160701, 20423704,    23286,  78.76, 25930380
2330   ,台積電       ,20160704, 20436103,    12379,  78.81, 25930380
2330   ,台積電       ,20160705, 20438226,     2104,  78.81, 25930380
2330   ,台積電       ,20160706, 20426882,   -11344,  78.77, 25930380
2330   ,台積電       ,20160707, 20434069,     5787,  78.80, 25930380
2330   ,台積電       ,20160711, 20460862,    26151,  78.90, 25930380
2330   ,台積電       ,20160712, 20476996,    16099,  78.96, 25930380
2330   ,台積電       ,20160713, 20464003,   -13077,  78.91, 25930380
2330   ,台積電       ,20160714, 20472503,     8312,  78.95, 25930380
2330   ,台積電       ,20160715, 20475847,     2857,  78.96, 25930380
2330   ,台積電       ,20160718, 20495041,     6121,  79.03, 25930380
2330   ,台積電       ,20160719, 20509580,     9920,  79.09, 25930380
2330   ,台積電       ,20160720, 20529366,    13026,  79.17, 25930380
2330   ,台積電       ,20160721, 20546033,    11740,  79.23, 25930380
2330   ,台積電       ,20160722, 20567811,     5743,  79.31, 25930380
2330   ,台積電       ,20160725, 20577970,     4473,  79.35, 25930380
